year,exporter_code,importer_code,product_code,import_value_kusd,quantity_tons,product_description,product_group,exporter_name,exporter_iso3,importer_name,importer_iso3
2023,372,156,854231,4766787.975,31.307,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Ireland,IRL,China,CHN
2023,376,156,854231,19664.0,43.063,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Israel,ISR,China,CHN
2023,380,156,854231,9043.299,18.444,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Italy,ITA,China,CHN
2023,392,156,854231,6490807.92,1081.362,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Japan,JPN,China,CHN
2023,398,156,854231,4.316,0.019,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Kazakhstan,KAZ,China,CHN
2023,400,156,854231,4.154,0.001,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Jordan,JOR,China,CHN
2023,404,156,854231,3.16,0.024,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Kenya,KEN,China,CHN
2023,410,156,854231,15431642.015,1784.817,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Rep. of Korea,KOR,China,CHN
2023,414,156,854231,0.034,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Kuwait,KWT,China,CHN
2023,428,156,854231,4256.82,0.67,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Latvia,LVA,China,CHN
2023,440,156,854231,222.509,19.623,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Lithuania,LTU,China,CHN
2023,442,156,854231,16.746,0.017,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Luxembourg,LUX,China,CHN
2023,446,156,854231,709.634,0.017,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,"China, Macao SAR",MAC,China,CHN
2023,450,156,854231,0.068,0.002,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Madagascar,MDG,China,CHN
2023,454,156,854231,0.272,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Malawi,MWI,China,CHN
2023,458,156,854231,13583586.791,2786.287,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Malaysia,MYS,China,CHN
2023,462,156,854231,2.0,0.001,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Maldives,MDV,China,CHN
2023,466,156,854231,2.494,0.03,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Mali,MLI,China,CHN
2023,470,156,854231,282990.276,38.4,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Malta,MLT,China,CHN
2023,484,156,854231,67794.557,31.005,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Mexico,MEX,China,CHN
2023,490,156,854231,1506455.759,5156.539,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,"Other Asia, nes",S19,China,CHN
2023,504,156,854231,25708.708,22.555,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Morocco,MAR,China,CHN
2023,512,156,854231,0.248,0.001,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Oman,OMN,China,CHN
2023,516,156,854231,0.405,0.001,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Namibia,NAM,China,CHN
2023,528,156,854231,145458.924,17.535,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Netherlands,NLD,China,CHN
2023,554,156,854231,136.978,0.02,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,New Zealand,NZL,China,CHN
2023,579,156,854231,837.614,2.391,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Norway,NOR,China,CHN
2023,600,156,854231,59.154,13.196,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Paraguay,PRY,China,CHN
2023,608,156,854231,2517303.375,976.534,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Philippines,PHL,China,CHN
2023,616,156,854231,4111.04,2.769,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Poland,POL,China,CHN
2023,620,156,854231,54384.611,5.971,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Portugal,PRT,China,CHN
2023,642,156,854231,2190.835,6.349,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Romania,ROU,China,CHN
2023,643,156,854231,1176.76,0.108,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Russian Federation,RUS,China,CHN
2023,662,156,854231,1.664,0.002,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Saint Lucia,LCA,China,CHN
2023,682,156,854231,34.71,149.201,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Saudi Arabia,SAU,China,CHN
2023,688,156,854231,380.931,0.092,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Serbia,SRB,China,CHN
2023,699,156,854231,3193.135,0.54,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,India,IND,China,CHN
2023,702,156,854231,2694465.452,152.692,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Singapore,SGP,China,CHN
2023,703,156,854231,854.353,0.963,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Slovakia,SVK,China,CHN
2023,704,156,854231,11641067.292,1201.076,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Viet Nam,VNM,China,CHN
2023,705,156,854231,120.226,0.291,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Slovenia,SVN,China,CHN
2023,710,156,854231,94.841,0.496,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,South Africa,ZAF,China,CHN
2023,716,156,854231,2.002,0.001,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Zimbabwe,ZWE,China,CHN
2023,724,156,854231,2087.745,8.148,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Spain,ESP,China,CHN
2023,748,156,854231,1.714,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Eswatini,SWZ,China,CHN
2023,752,156,854231,8457.644,4.244,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Sweden,SWE,China,CHN
2023,757,156,854231,78052.77,12.712,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Switzerland,CHE,China,CHN
2023,764,156,854231,188094.068,419.314,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Thailand,THA,China,CHN
2023,784,156,854231,73.662,2.861,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,United Arab Emirates,ARE,China,CHN
2023,788,156,854231,74.715,0.03,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Tunisia,TUN,China,CHN
2023,792,156,854231,990.459,1.042,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,TÃ¼rkiye,TUR,China,CHN
2023,795,156,854231,3.317,0.003,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Turkmenistan,TKM,China,CHN
2023,804,156,854231,8.299,0.001,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Ukraine,UKR,China,CHN
2023,807,156,854231,17.528,0.007,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,North Macedonia,MKD,China,CHN
2023,826,156,854231,16230.746,11.82,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,United Kingdom,GBR,China,CHN
2023,834,156,854231,1.09,0.006,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,United Rep. of Tanzania,TZA,China,CHN
2023,842,156,854231,4477549.88,458.49,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,USA,USA,China,CHN
2023,858,156,854231,14.886,0.004,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Uruguay,URY,China,CHN
2023,860,156,854231,4.491,0.009,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Uzbekistan,UZB,China,CHN
2023,894,156,854231,3.025,0.001,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Zambia,ZMB,China,CHN
2024,20,156,854231,0.08,0.001,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Andorra,AND,China,CHN
2024,32,156,854231,1.031,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Argentina,ARG,China,CHN
2024,36,156,854231,1265.201,0.905,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Australia,AUS,China,CHN
2024,40,156,854231,11142.14,16.639,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Austria,AUT,China,CHN
2024,56,156,854231,2714.786,7.071,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Belgium,BEL,China,CHN
2024,76,156,854231,1663.151,2.364,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Brazil,BRA,China,CHN
2024,100,156,854231,23051.242,9.546,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Bulgaria,BGR,China,CHN
2024,104,156,854231,71.034,0.011,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Myanmar,MMR,China,CHN
2024,112,156,854231,3.691,0.004,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Belarus,BLR,China,CHN
2024,116,156,854231,0.15,0.001,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Cambodia,KHM,China,CHN
2024,120,156,854231,302.719,0.032,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Cameroon,CMR,China,CHN
2024,124,156,854231,15830.257,5.245,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Canada,CAN,China,CHN
2024,144,156,854231,48.643,0.008,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Sri Lanka,LKA,China,CHN
2024,152,156,854231,77.339,0.001,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Chile,CHL,China,CHN
2024,170,156,854231,294.619,0.476,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Colombia,COL,China,CHN
2024,188,156,854231,1075755.544,63.559,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Costa Rica,CRI,China,CHN
2024,191,156,854231,26.085,0.059,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Croatia,HRV,China,CHN
2024,203,156,854231,21482.343,8.886,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Czechia,CZE,China,CHN
2024,208,156,854231,962.043,0.89,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Denmark,DNK,China,CHN
2024,214,156,854231,18.653,0.001,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Dominican Rep.,DOM,China,CHN
2024,222,156,854231,4.125,0.002,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,El Salvador,SLV,China,CHN
2024,231,156,854231,4.403,0.001,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Ethiopia,ETH,China,CHN
2024,233,156,854231,188.646,0.033,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Estonia,EST,China,CHN
2024,242,156,854231,0.11,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Fiji,FJI,China,CHN
2024,246,156,854231,8211.455,5.082,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Finland,FIN,China,CHN
2024,251,156,854231,217497.385,16.712,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,France,FRA,China,CHN
2024,276,156,854231,611901.957,94.446,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Germany,DEU,China,CHN
2024,300,156,854231,9.982,0.063,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Greece,GRC,China,CHN
2024,344,156,854231,8437.43,3.421,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,"China, Hong Kong SAR",HKG,China,CHN
2024,348,156,854231,8286.75,3.799,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Hungary,HUN,China,CHN
2024,360,156,854231,63782.262,169.386,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Indonesia,IDN,China,CHN
2024,364,156,854231,53.7,0.03,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Iran,IRN,China,CHN
2024,372,156,854231,5650011.39,28.986,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Ireland,IRL,China,CHN
2024,376,156,854231,3529986.936,42.541,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Israel,ISR,China,CHN
2024,380,156,854231,15340.35,13.612,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Italy,ITA,China,CHN
2024,392,156,854231,5920927.996,1100.308,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Japan,JPN,China,CHN
2024,398,156,854231,2.43,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Kazakhstan,KAZ,China,CHN
2024,404,156,854231,1.74,0.015,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Kenya,KEN,China,CHN
2024,410,156,854231,20279086.707,1647.159,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Rep. of Korea,KOR,China,CHN
2024,426,156,854231,0.101,0.002,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Lesotho,LSO,China,CHN
2024,428,156,854231,1558.626,0.286,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Latvia,LVA,China,CHN
2024,440,156,854231,157.18,0.107,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Lithuania,LTU,China,CHN
2024,442,156,854231,0.638,0.003,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Luxembourg,LUX,China,CHN
2024,446,156,854231,637.636,0.007,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,"China, Macao SAR",MAC,China,CHN
2024,450,156,854231,7.254,0.08,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Madagascar,MDG,China,CHN
2024,458,156,854231,13688697.366,2069.117,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Malaysia,MYS,China,CHN
2024,466,156,854231,2.441,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Mali,MLI,China,CHN
2024,470,156,854231,210262.104,29.12,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Malta,MLT,China,CHN
2024,480,156,854231,8.855,0.034,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Mauritius,MUS,China,CHN
2024,484,156,854231,52003.545,25.322,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Mexico,MEX,China,CHN
2024,490,156,854231,1436082.978,4807.012,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,"Other Asia, nes",S19,China,CHN
2024,504,156,854231,15278.93,8.181,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Morocco,MAR,China,CHN
2024,512,156,854231,0.32,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Oman,OMN,China,CHN
2024,516,156,854231,1.847,0.015,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Namibia,NAM,China,CHN
2024,528,156,854231,84522.842,14.452,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Netherlands,NLD,China,CHN
2024,554,156,854231,202.845,0.43,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,New Zealand,NZL,China,CHN
2024,579,156,854231,749.538,1.67,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Norway,NOR,China,CHN
2024,586,156,854231,0.036,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Pakistan,PAK,China,CHN
2024,604,156,854231,3.0,0.005,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Peru,PER,China,CHN
2024,608,156,854231,2040265.562,661.334,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Philippines,PHL,China,CHN
2024,616,156,854231,4972.737,5.863,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Poland,POL,China,CHN
2024,620,156,854231,29653.287,4.342,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Portugal,PRT,China,CHN
2024,642,156,854231,2887.744,8.934,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Romania,ROU,China,CHN
2024,643,156,854231,362.373,0.07,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Russian Federation,RUS,China,CHN
2024,646,156,854231,9.789,0.003,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Rwanda,RWA,China,CHN
2024,670,156,854231,0.441,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Saint Vincent and the Grenadines,VCT,China,CHN
2024,682,156,854231,16.632,6.349,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Saudi Arabia,SAU,China,CHN
2024,686,156,854231,0.151,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Senegal,SEN,China,CHN
2024,688,156,854231,328.328,0.299,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Serbia,SRB,China,CHN
2024,699,156,854231,3233.853,0.695,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,India,IND,China,CHN
2024,702,156,854231,3085812.117,144.219,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Singapore,SGP,China,CHN
2024,703,156,854231,1003.592,2.301,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Slovakia,SVK,China,CHN
2024,704,156,854231,13575849.001,976.059,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Viet Nam,VNM,China,CHN
2024,705,156,854231,141.554,0.226,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Slovenia,SVN,China,CHN
2024,710,156,854231,60.764,0.145,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,South Africa,ZAF,China,CHN
2024,724,156,854231,1484.024,2.57,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Spain,ESP,China,CHN
2024,729,156,854231,0.078,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Sudan,SDN,China,CHN
