product_code,exporter_code,year,exporter_name,exporter_iso3,product_description,product_group,import_value_kusd,quantity_tons,importer_code,importer_name,importer_iso3,US,Post2018,Post2022,Post2023,US_Post2018,US_Post2022,US_Post2023,Period_2018_2021,Period_2022,Period_2023_2024,US_Period_2018_2021,US_Period_2022,US_Period_2023_2024,ln_import_value,asinh_import_value,product_year_total_kusd,import_share,post2018_label
848620,826,2016,United Kingdom,GBR,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,47329.206,188.655,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,10.764903975310006,11.458030027601843,5252597.518,0.0090106287104254,pre-2018
848620,826,2017,United Kingdom,GBR,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,47725.221,222.261,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,10.773236232342114,11.466362459949632,6602496.921,0.0072283594481058295,pre-2018
848620,826,2018,United Kingdom,GBR,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,142053.482,603.062,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,11.863965939054898,12.557106080049842,11170503.327,0.012716838072698602,2018+
848620,826,2019,United Kingdom,GBR,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,110996.598,290.188,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,11.61726384042069,12.31040201175638,10545700.397,0.010525294083982879,2018+
848620,826,2020,United Kingdom,GBR,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,180768.992,384.081,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,12.104980739713769,12.798122388374464,13911202.336,0.012994490888267676,2018+
848620,826,2021,United Kingdom,GBR,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,216335.575,518.555,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,12.28459069149753,12.977733249625249,21386953.645,0.010115305741571873,2018+
848620,826,2022,United Kingdom,GBR,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,273486.384,560.112,156,China,CHN,0,1,1,0,0,0,0,0,1,0,0,0,0,12.519010771809496,13.212154295890302,18350460.652,0.014903516003571987,2018+
848620,826,2023,United Kingdom,GBR,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,241663.172,519.6,156,China,CHN,0,1,1,1,0,0,0,0,0,1,0,0,0,12.395304322356802,13.088447364938716,26567329.043,0.009096253959472594,2018+
848620,826,2024,United Kingdom,GBR,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,234703.113,536.377,156,China,CHN,0,1,1,1,0,0,0,0,0,1,0,0,0,12.366080906184923,13.059223826056582,33096810.847,0.007091411740091395,2018+
848620,842,2008,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,648098.586,1936.451,156,China,CHN,1,0,0,0,0,0,0,0,0,0,0,0,0,13.381799645625293,14.074945283211894,2330789.952,0.27805962757127933,pre-2018
848620,842,2009,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,313285.484,1305.842,156,China,CHN,1,0,0,0,0,0,0,0,0,0,0,0,0,12.654873335250038,13.348017323840814,1718548.232,0.18229659090534037,pre-2018
848620,842,2010,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,1195057.035,517.219,156,China,CHN,1,0,0,0,0,0,0,0,0,0,0,0,0,13.99370530702207,14.686851650802394,4230023.173,0.2825178459134649,pre-2018
848620,842,2011,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,1273626.074,796.001,156,China,CHN,1,0,0,0,0,0,0,0,0,0,0,0,0,14.057379351698069,14.750525747098672,6334163.036,0.20107251214744387,pre-2018
848620,842,2012,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,546811.598,138.175,156,China,CHN,1,0,0,0,0,0,0,0,0,0,0,0,0,13.211861423069086,13.905006774848092,2468393.926,0.2215252566619709,pre-2018
848620,842,2013,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,682998.14,2872.235,156,China,CHN,1,0,0,0,0,0,0,0,0,0,0,0,0,13.434248879401329,14.12739459583005,2997606.8660000004,0.22784780344174724,pre-2018
848620,842,2014,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,1333918.352,8063.898,156,China,CHN,1,0,0,0,0,0,0,0,0,0,0,0,0,14.103632047858069,14.796778478747363,4141476.0659999996,0.3220876640942056,pre-2018
848620,842,2015,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,1518633.414,6703.04,156,China,CHN,1,0,0,0,0,0,0,0,0,0,0,0,0,14.233322077166557,14.926468599240064,4499493.777,0.3375120600816869,pre-2018
848620,842,2016,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,1705108.677,8206.795,156,China,CHN,1,0,0,0,0,0,0,0,0,0,0,0,0,14.349139993317099,15.04228658740442,5252597.518,0.3246219934340684,pre-2018
848620,842,2017,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,1843704.229,8254.887,156,China,CHN,1,0,0,0,0,0,0,0,0,0,0,0,0,14.427287816199168,15.120434454372988,6602496.921,0.27924348183122766,pre-2018
848620,842,2018,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,2957855.763,11735.939,156,China,CHN,1,1,0,0,1,0,0,1,0,0,1,0,0,14.899975497483396,15.593122339960681,11170503.327,0.26479162813108215,2018+
848620,842,2019,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,2516010.182,8480.342,156,China,CHN,1,1,0,0,1,0,0,1,0,0,1,0,0,14.738185341148712,15.431332124254105,10545700.397,0.23858161025660704,2018+
848620,842,2020,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,2950108.931,6529.674,156,China,CHN,1,1,0,0,1,0,0,1,0,0,1,0,0,14.897352992367452,15.59049983395695,13911202.336,0.21206714270596028,2018+
848620,842,2021,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,4272795.011,11242.041,156,China,CHN,1,1,0,0,1,0,0,1,0,0,1,0,0,15.267778974427408,15.96092592094855,21386953.645,0.19978511581984587,2018+
848620,842,2022,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,3251879.23,11998.237,156,China,CHN,1,1,1,0,1,1,0,0,1,0,0,1,0,14.994743919328315,15.687890792373835,18350460.652,0.17720967836551726,2018+
848620,842,2023,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,3096635.542,9523.026,156,China,CHN,1,1,1,1,1,1,1,0,0,1,0,0,1,14.945827093979867,15.638973951608767,26567329.043,0.11655803024037548,2018+
848620,842,2024,USA,USA,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,3269549.747,11343.775,156,China,CHN,1,1,1,1,1,1,1,0,0,1,0,0,1,15.00016314719655,15.693310021904054,33096810.847,0.09878745605171692,2018+
854231,372,2008,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,871816.71,69.698,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,13.678335632872365,14.371481666403207,62541811.399,0.013939741918219206,pre-2018
854231,372,2009,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,1246259.344,108.222,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,14.03565790032404,14.728804278483263,44479919.255,0.028018471365815433,pre-2018
854231,372,2010,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,1257744.092,35.956,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,14.044831066139631,14.737977451625753,56106739.205,0.022416987866725198,pre-2018
854231,372,2011,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,1116248.107,33.597,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,13.925484611172527,14.61863089587489,64156796.901,0.017398750575445286,pre-2018
854231,372,2012,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,930975.715,22.851,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,13.743989545205292,14.437135651624228,70045618.281,0.013290991468805819,pre-2018
854231,372,2013,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,899919.335,16.516,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,13.71006152172195,14.403207591072114,55249985.491000004,0.01628813703754896,pre-2018
854231,372,2014,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,18195.85,1.962,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,9.809003781162271,10.50209600640093,50724860.377000004,0.0003587166108445412,pre-2018
854231,372,2015,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,221937.868,4.794,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,12.31015725356394,13.003299928373561,54011634.451,0.004109075206775027,pre-2018
854231,372,2016,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,1343406.106,17.337,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,14.110719561364705,14.803865997548517,49188111.099,0.02731160184818139,pre-2018
854231,372,2017,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,3068894.985,42.607,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,14.936828440880243,15.629975295590082,52909585.952,0.058002627119103256,pre-2018
854231,372,2018,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,4168903.164,57.876,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,15.243163768831861,15.936310709520603,57812835.488,0.0721103389724817,2018+
854231,372,2019,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,5510464.115,74.513,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,15.522159590452192,16.215306589539246,68906771.817,0.07996984867662184,2018+
854231,372,2020,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,6478839.116,85.859,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,15.684052057862596,16.37719908407392,76948332.707,0.08419726442507597,2018+
854231,372,2021,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,7777139.033,92.239,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,15.866699223558435,16.559846275536405,88029987.279,0.08834647457520735,2018+
854231,372,2022,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,7148790.677,68.032,156,China,CHN,0,1,1,0,0,0,0,0,1,0,0,0,0,15.782453904164944,16.475600944841105,84956020.433,0.08414695792675278,2018+
854231,372,2023,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,4766787.975,31.307,156,China,CHN,0,1,1,1,0,0,0,0,0,1,0,0,0,15.377183465323746,16.070330436098853,65809145.545,0.07243351870813292,2018+
854231,372,2024,Ireland,IRL,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,5650011.39,28.986,156,China,CHN,0,1,1,1,0,0,0,0,0,1,0,0,0,15.547168296040573,16.240315299609748,79773602.232,0.07082557678125737,2018+
854231,376,2008,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,60574.017,0.0,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,11.011637826328517,11.704768498364377,62541811.399,0.0009685363382514459,pre-2018
854231,376,2009,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,120312.049,0.0,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,11.697852366570713,12.390991235463002,44479919.255,0.002704862126890567,pre-2018
854231,376,2010,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,428547.964,21.204,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9681602788699,13.661305125972838,56106739.205,0.007638083589819627,pre-2018
854231,376,2011,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,190652.237,68.114,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,12.158211543898457,12.851353479326837,64156796.901,0.002971660778112012,pre-2018
854231,376,2012,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,416572.389,10.37,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,12.939817929148552,13.632962709169655,70045618.281,0.0059471584265106845,pre-2018
854231,376,2013,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,633226.372,12.198,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,13.358584834102698,14.05173043545044,55249985.491000004,0.011461113815190955,pre-2018
854231,376,2014,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,583548.117,1159.789,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,13.276883903687096,13.9700293705945,50724860.377000004,0.011504183799874905,pre-2018
854231,376,2015,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,578089.893,9.877,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,13.267486389616609,13.960631840344023,54011634.451,0.010703062384169288,pre-2018
854231,376,2016,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,642435.835,18.493,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,13.373023779634595,14.066169403620671,49188111.099,0.01306079498980925,pre-2018
854231,376,2017,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,1443942.838,31.809,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,14.182888704326743,14.876035192338856,52909585.952,0.027290760493003226,pre-2018
854231,376,2018,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,1419040.915,28.821,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,14.16549249411326,14.85863896997226,57812835.488,0.024545430145776974,2018+
854231,376,2019,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,1408255.62,39.877,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,14.157863057615785,14.851009528077753,68906771.817,0.020437115001410776,2018+
854231,376,2020,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,2625058.266,60.275,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,14.780614031276802,15.473760830892932,76948332.707,0.03411455678962616,2018+
854231,376,2021,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,2828180.864,55.563,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,14.855144612276028,15.54829143925189,88029987.279,0.0321274710064019,2018+
854231,376,2022,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,3643181.522,151.366,156,China,CHN,0,1,1,0,0,0,0,0,1,0,0,0,0,15.108368176849275,15.801515082923913,84956020.433,0.04288314710872281,2018+
854231,376,2023,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,19664.0,43.063,156,China,CHN,0,1,1,1,0,0,0,0,0,1,0,0,0,9.88659568486591,10.579692013012302,65809145.545,0.00029880345409672343,2018+
854231,376,2024,Israel,ISR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,3529986.936,42.541,156,China,CHN,0,1,1,1,0,0,0,0,0,1,0,0,0,15.0768050113399,15.769951908612738,79773602.232,0.04425006314412111,2018+
854231,392,2008,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,6802046.357,0.0,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,15.732734206742037,16.425881240287417,62541811.399,0.10875998319915563,pre-2018
854231,392,2009,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,4776150.286,0.0,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,15.379145609851049,16.07229258103738,44479919.255,0.10737767437523196,pre-2018
854231,392,2010,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,5420160.455,3046.36,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,15.50563616171754,16.19878315778113,56106739.205,0.09660444595070992,pre-2018
854231,392,2011,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,5461991.045,3451.073,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,15.51332412458851,16.20647112206506,64156796.901,0.08513503336876946,pre-2018
854231,392,2012,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,4903641.244,2301.338,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,15.405488802061047,16.098635778690934,70045618.281,0.07000639532266248,pre-2018
854231,392,2013,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,3752241.49,1605.217,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,15.13786421655077,15.831011130603402,55249985.491000004,0.06791389095678993,pre-2018
854231,392,2014,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,3281330.554,1715.018,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,15.003759859565582,15.696906735371174,50724860.377000004,0.0646888040619988,pre-2018
854231,392,2015,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,3043677.048,1202.85,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,14.928577226272845,15.621724078282902,54011634.451,0.05635224852825478,pre-2018
854231,392,2016,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,2945695.582,1242.333,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,14.895855877489414,15.589002718571054,49188111.099,0.05988633261544142,pre-2018
854231,392,2017,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,3098102.836,1365.001,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,14.946300816505078,15.639447674286918,52909585.952,0.05855466037497674,pre-2018
854231,392,2018,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,3693819.462,1279.395,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,15.12217183596137,15.81531874579888,57812835.488,0.06389272262500795,2018+
854231,392,2019,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,3870996.593,1102.983,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,15.16902280775644,15.862169729985027,68906771.817,0.05617730291125009,2018+
854231,392,2020,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,3574130.181,979.171,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,15.089232678280863,15.782379579052513,76948332.707,0.046448442159356375,2018+
854231,392,2021,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,4813212.743,1128.472,156,China,CHN,0,1,0,0,0,0,0,1,0,0,0,0,0,15.386875556815067,16.080022529613608,88029987.279,0.05467696738095765,2018+
854231,392,2022,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,5902515.73,866.1,156,China,CHN,0,1,1,0,0,0,0,0,1,0,0,0,0,15.590889382329994,16.284036393470675,84956020.433,0.06947730955282892,2018+
854231,392,2023,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,6490807.92,1081.362,156,China,CHN,0,1,1,1,0,0,0,0,0,1,0,0,0,15.685897721899362,16.3790447483953,65809145.545,0.09863078856663797,2018+
854231,392,2024,Japan,JPN,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,5920927.996,1100.308,156,China,CHN,0,1,1,1,0,0,0,0,0,1,0,0,0,15.594003919548749,16.28715093121627,79773602.232,0.07422164513494801,2018+
854231,410,2008,Rep. of Korea,KOR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,6730658.49,1569.891,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,15.722183689390532,16.41533072137662,62541811.399,0.10761854093192477,pre-2018
854231,410,2009,Rep. of Korea,KOR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,5422997.871,1477.723,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,15.506159517635826,16.199306513795946,44479919.255,0.12192013748744382,pre-2018
854231,410,2010,Rep. of Korea,KOR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,6389563.82,2822.497,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,15.670176720748199,16.363323744802955,56106739.205,0.11388228777035378,pre-2018
854231,410,2011,Rep. of Korea,KOR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,9661656.778,2627.81,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,16.083675804094337,16.776822881152373,64156796.901,0.15059443807503123,pre-2018
854231,410,2012,Rep. of Korea,KOR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,13713354.539,2150.025,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,16.43388077279531,17.12702788043364,70045618.281,0.19577747867092168,pre-2018
854231,410,2013,Rep. of Korea,KOR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,15639543.459,1886.315,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,16.565313165994844,17.25846028261431,55249985.491000004,0.28306873422704554,pre-2018
854231,410,2014,Rep. of Korea,KOR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,13475190.823,4524360.0,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,16.41636091013111,17.109508016480607,50724860.377000004,0.2656525956473605,pre-2018
854231,410,2015,Rep. of Korea,KOR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,15950392.766,1898.501,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,16.584994074413906,17.278141192279474,54011634.451,0.2953140175839409,pre-2018
854231,410,2016,Rep. of Korea,KOR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,11082717.941,1803.403,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,16.220897600966776,16.91404469129615,49188111.099,0.2253129403301139,pre-2018
854231,410,2017,Rep. of Korea,KOR,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,10099046.962,2011.114,156,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,16.127951716180505,16.821098797721213,52909585.952,0.19087367213876774,pre-2018
